id	theme	kind	path	sha256	promptPath	source	attempts	readback	verdict
07	lorien	concept	docs/images/concepts/lorien/07.jpg	f5afccf6c24883c7ac5dc09e223d8a40bb0564ec0fd6de04d9f93d9bba9f5834	docs/images/concepts/lorien/07.prompt.txt	grok	1		unread
06	lorien	concept	docs/images/concepts/lorien/06.jpg	fc4e095f13e9586d13486bdf08657603267a68cc478c4994045321028bd8741a	docs/images/concepts/lorien/06.prompt.txt	grok	1		unread
02	starcraft	concept	docs/images/concepts/starcraft/02.jpg	8742e3f557825149d0eb586f8346c2062bb7f550c80579f8a34bf7869c224898	docs/images/concepts/starcraft/02.prompt.txt	grok	1		unread
04	starcraft	concept	docs/images/concepts/starcraft/04.jpg	2e502d4740132e8d2120e9609eeac02a1af0d90d4227b9adafc02607ec4610c5	docs/images/concepts/starcraft/04.prompt.txt	grok	1		unread
01	starcraft	concept	docs/images/concepts/starcraft/01.jpg	dbed099ec5d83851680a3364607aee733ccb975a242f8904ced573124ecbd0e5	docs/images/concepts/starcraft/01.prompt.txt	grok	1		unread
03	starcraft	concept	docs/images/concepts/starcraft/03.jpg	2476eff62e67206c7727f60e63ef4d1643e01b065720ab541560fd525687f069	docs/images/concepts/starcraft/03.prompt.txt	grok	1		unread
05	starcraft	concept	docs/images/concepts/starcraft/05.jpg	413826376c33d59db9db7d3d68bcd409ee037c7ce731322e0e9e1f85acc94f79	docs/images/concepts/starcraft/05.prompt.txt	grok	1		unread
06	starcraft	concept	docs/images/concepts/starcraft/06.jpg	29aee01418c54c85ca6e19f0e493947eee7792747f4fe4b1195f18fbaf64213b	docs/images/concepts/starcraft/06.prompt.txt	grok	1		unread
03	mission-control	concept	docs/images/concepts/mission-control/03.jpg	603ed13a48778d59425fd78b486ad6680f7bd50b8356226da6e101382e7234c2	docs/images/concepts/mission-control/03.prompt.txt	grok	1		unread
05	mission-control	concept	docs/images/concepts/mission-control/05.jpg	4b648241738d2c540cb0a68bd50c5ba06eec9d514e6a7fcad849a46c143a6214	docs/images/concepts/mission-control/05.prompt.txt	grok	1		unread
02	mission-control	concept	docs/images/concepts/mission-control/02.jpg	37f88f554c3bbe3c6b54651ffa71cc0cfe87b51ba4384da64ab30a7dae7b6194	docs/images/concepts/mission-control/02.prompt.txt	grok	1		unread
03	mission-control	concept	docs/images/concepts/mission-control/03.jpg	bff1499f871c9abff5908f71620eaecbabf91444f92f489e294d9eb76e7cf373	docs/images/concepts/mission-control/03.prompt.txt	grok	1		unread
04	mission-control	concept	docs/images/concepts/mission-control/04.jpg	8afad1d5a248afedd35dc714f823d2785c2dc94dff6f2f70fc5e54bbd06cd5a9	docs/images/concepts/mission-control/04.prompt.txt	grok	1		unread
05	mission-control	concept	docs/images/concepts/mission-control/05.jpg	b36f879f7ca8f009c664c0962b86d03906bbf1e0e225b3d35634e614da61c764	docs/images/concepts/mission-control/05.prompt.txt	grok	1		unread
02	mission-control	concept	docs/images/concepts/mission-control/02.jpg	5dd52758e04637515ae21322443560893b7b7f133b8bfd96c712ccb1a0493fd4	docs/images/concepts/mission-control/02.prompt.txt	grok	1		unread
06	mission-control	concept	docs/images/concepts/mission-control/06.jpg	c3c858a7dcb27d8d7fa08e19eacc2176da8ca00520d6a05d26e5b01e54bae8c0	docs/images/concepts/mission-control/06.prompt.txt	grok	1		unread
04	mission-control	concept	docs/images/concepts/mission-control/04.jpg	82d313fb46ebdffe03a93963eff3b5a82823dabbb2643d867f5a8f52f82b57e0	docs/images/concepts/mission-control/04.prompt.txt	grok	1		unread
07	mission-control	concept	docs/images/concepts/mission-control/07.jpg	46aedc508bc0422bd73e2d35a8c6254d49ac072c83ccb05183b9d3ea3eb21fbf	docs/images/concepts/mission-control/07.prompt.txt	grok	1		unread
07	mission-control	concept	docs/images/concepts/mission-control/07.jpg	46aedc508bc0422bd73e2d35a8c6254d49ac072c83ccb05183b9d3ea3eb21fbf	docs/images/concepts/mission-control/07.prompt.txt	grok	1		unread
06	mission-control	concept	docs/images/concepts/mission-control/06.jpg	9f8067d876f694d6d8f79ef3451030e28e3912e400d2c232f9c06ca34453ba4f	docs/images/concepts/mission-control/06.prompt.txt	grok	1		unread
04	lorien	concept	docs/images/concepts/lorien/04.jpg	2176d401eeb3ec7627d93ffeea3632b06c58dd28ce9bc28813903ba91b830f45	docs/images/concepts/lorien/04.prompt.txt	grok	1		unread
worker	starcraft	sprite	docs/images/assets/starcraft/sprite/worker.jpg	7195a694da59e50856dace3d54206675b8d1eda42535312b1e8d3a09bf162fb4	docs/images/assets/starcraft/sprite/worker.prompt.txt	grok	1		unread
01	lorien	concept	docs/images/concepts/lorien/01.jpg	d3549eedda5621c2268c773e915fcd966fb6d9db901c4b9e46dae749b25647c8	docs/images/concepts/lorien/01.prompt.txt	grok	1	require:side view require:eight	fail
01	bruegel	concept	docs/images/concepts/bruegel/01.jpg	02d46f646971025d9cc4f8e425d50020051b31ce0396313632789bc1adb83758	docs/images/concepts/bruegel/01.prompt.txt	grok	1	require:eight	fail
01	mission-control	concept	docs/images/concepts/mission-control/01.jpg	571431a0dd4cedd9b7e79af6d930146dc7d308354a1b2422c257b968e5064624	docs/images/concepts/mission-control/01.prompt.txt	grok	1	15 checks pass	pass
01	night-city	concept	docs/images/concepts/night-city/01.jpg	4b9e44a5a517e02610d1f5bb07ab9055f2af70efd5c3e7f87779aa4b27160772	docs/images/concepts/night-city/01.prompt.txt	grok	1	9 checks pass	pass
01	aquarium	concept	docs/images/concepts/aquarium/01.jpg	b910daa34b11c1530bb5a3f0a9a187be09e096e08e8a6791e9af7316d7a0dcb8	docs/images/concepts/aquarium/01.prompt.txt	grok	1	require:anemone	fail
01	isometric-office	concept	docs/images/concepts/isometric-office/01.jpg	f83d84ad28a8fdc7fd17ae3769d75595f83da6e6ca40c577eb98697071ed966a	docs/images/concepts/isometric-office/01.prompt.txt	grok	1	require:eight	fail
02	lorien	concept	docs/images/concepts/lorien/02.jpg	5d7de9b219e60231eb0a840b5b55fb9d10e9ebf24002aaac2511efc6203ebd85	docs/images/concepts/lorien/02.prompt.txt	grok	1	10 checks pass	pass
03	lorien	concept	docs/images/concepts/lorien/03.jpg	20dc5da0d05428d41d660cccef1774fc8c30dd9cc6c1559f2dcc27bed6be133c	docs/images/concepts/lorien/03.prompt.txt	grok	1	require:eight	fail
04	lorien	concept	docs/images/concepts/lorien/04.jpg	2176d401eeb3ec7627d93ffeea3632b06c58dd28ce9bc28813903ba91b830f45	docs/images/concepts/lorien/04.prompt.txt	grok	1	require:eight require:firefly	fail
05	lorien	concept	docs/images/concepts/lorien/05.jpg	f1f37be6cb19e35e1b1ff61c6fd67fbbe3a1048e09a935e1ec9dd094f6f32d56	docs/images/concepts/lorien/05.prompt.txt	grok	1	9 checks pass	pass
06	lorien	concept	docs/images/concepts/lorien/06.jpg	fc4e095f13e9586d13486bdf08657603267a68cc478c4994045321028bd8741a	docs/images/concepts/lorien/06.prompt.txt	grok	1	9 checks pass	pass
07	lorien	concept	docs/images/concepts/lorien/07.jpg	f5afccf6c24883c7ac5dc09e223d8a40bb0564ec0fd6de04d9f93d9bba9f5834	docs/images/concepts/lorien/07.prompt.txt	grok	1	10 checks pass	pass
02	mission-control	concept	docs/images/concepts/mission-control/02.jpg	5dd52758e04637515ae21322443560893b7b7f133b8bfd96c712ccb1a0493fd4	docs/images/concepts/mission-control/02.prompt.txt	grok	1	14 checks pass	pass
03	mission-control	concept	docs/images/concepts/mission-control/03.jpg	bff1499f871c9abff5908f71620eaecbabf91444f92f489e294d9eb76e7cf373	docs/images/concepts/mission-control/03.prompt.txt	grok	1	14 checks pass	pass
04	mission-control	concept	docs/images/concepts/mission-control/04.jpg	82d313fb46ebdffe03a93963eff3b5a82823dabbb2643d867f5a8f52f82b57e0	docs/images/concepts/mission-control/04.prompt.txt	grok	1	13 checks pass	pass
05	mission-control	concept	docs/images/concepts/mission-control/05.jpg	b36f879f7ca8f009c664c0962b86d03906bbf1e0e225b3d35634e614da61c764	docs/images/concepts/mission-control/05.prompt.txt	grok	1	13 checks pass	pass
06	mission-control	concept	docs/images/concepts/mission-control/06.jpg	9f8067d876f694d6d8f79ef3451030e28e3912e400d2c232f9c06ca34453ba4f	docs/images/concepts/mission-control/06.prompt.txt	grok	1	14 checks pass	pass
07	mission-control	concept	docs/images/concepts/mission-control/07.jpg	46aedc508bc0422bd73e2d35a8c6254d49ac072c83ccb05183b9d3ea3eb21fbf	docs/images/concepts/mission-control/07.prompt.txt	grok	1	13 checks pass	pass
01	starcraft	concept	docs/images/concepts/starcraft/01.jpg	dbed099ec5d83851680a3364607aee733ccb975a242f8904ced573124ecbd0e5	docs/images/concepts/starcraft/01.prompt.txt	grok	1	8 checks pass	pass
02	starcraft	concept	docs/images/concepts/starcraft/02.jpg	8742e3f557825149d0eb586f8346c2062bb7f550c80579f8a34bf7869c224898	docs/images/concepts/starcraft/02.prompt.txt	grok	1	9 checks pass	pass
03	starcraft	concept	docs/images/concepts/starcraft/03.jpg	2476eff62e67206c7727f60e63ef4d1643e01b065720ab541560fd525687f069	docs/images/concepts/starcraft/03.prompt.txt	grok	1	8 checks pass	pass
04	starcraft	concept	docs/images/concepts/starcraft/04.jpg	2e502d4740132e8d2120e9609eeac02a1af0d90d4227b9adafc02607ec4610c5	docs/images/concepts/starcraft/04.prompt.txt	grok	1	require:eight	fail
05	starcraft	concept	docs/images/concepts/starcraft/05.jpg	413826376c33d59db9db7d3d68bcd409ee037c7ce731322e0e9e1f85acc94f79	docs/images/concepts/starcraft/05.prompt.txt	grok	1	8 checks pass	pass
06	starcraft	concept	docs/images/concepts/starcraft/06.jpg	29aee01418c54c85ca6e19f0e493947eee7792747f4fe4b1195f18fbaf64213b	docs/images/concepts/starcraft/06.prompt.txt	grok	1	require:isometric require:eight	fail
flet	lorien-cand-b	building			docs/images/assets/lorien-cand-b/building/flet.prompt.txt	grok	1		fail
far-trunks	lorien-cand-b	backdrop	docs/images/assets/lorien-cand-b/backdrop/far-trunks.jpg	3e8b0310463865f4c7d1592b075ac9087f4cefc0a984c3f034f9637d427f5845	docs/images/assets/lorien-cand-b/backdrop/far-trunks.prompt.txt	grok	1		unread
near-branches	lorien-cand-b	backdrop	docs/images/assets/lorien-cand-b/backdrop/near-branches.jpg	2e07b4e2086b07ba48ca9e4e0beda551f89cf6f403f84b3e44aaacdfa0996f48	docs/images/assets/lorien-cand-b/backdrop/near-branches.prompt.txt	grok	1		unread
mid-canopy	lorien-cand-b	backdrop	docs/images/assets/lorien-cand-b/backdrop/mid-canopy.jpg	d4a1be6ff27b8dc9eadbd7f589df108940f6ce6e4e63b09717d02e43587a0a27	docs/images/assets/lorien-cand-b/backdrop/mid-canopy.prompt.txt	grok	1		unread
mid-backdrop	lorien-cand-d	backdrop	docs/images/assets/lorien-cand-d/backdrop/mid-backdrop.jpg	0189e6ac896bd505d9f282b7de325450ef5df4de9a9ed655201bd3e148c377f7	docs/images/assets/lorien-cand-d/backdrop/mid-backdrop.prompt.txt	grok	1		unread
lantern	lorien-cand-b	sprite	docs/images/assets/lorien-cand-b/sprite/lantern.jpg	bf0bb59f62fdb91e7bae2d40654b8c237a26e8146a6e3f8af16449eadd1a307c	docs/images/assets/lorien-cand-b/sprite/lantern.prompt.txt	grok	1		unread
near-backdrop	lorien-cand-d	backdrop	docs/images/assets/lorien-cand-d/backdrop/near-backdrop.jpg	c5524d06c19b9bb4133f4555dab08d1df2b32cbaa55fbdc1f046700c8cf37718	docs/images/assets/lorien-cand-d/backdrop/near-backdrop.prompt.txt	grok	1		unread
far-backdrop	lorien-cand-d	backdrop	docs/images/assets/lorien-cand-d/backdrop/far-backdrop.jpg	ab06022d75e155c61a49b406aa032780d8acad01251eeb82e44902a60d3a0d6f	docs/images/assets/lorien-cand-d/backdrop/far-backdrop.prompt.txt	grok	1		unread
lantern	lorien-cand-d	sprite			docs/images/assets/lorien-cand-d/sprite/lantern.prompt.txt	grok	1		fail
flet	lorien-cand-d	sprite			docs/images/assets/lorien-cand-d/sprite/flet.prompt.txt	grok	1		fail
flet-2	lorien-cand-b	building	docs/images/assets/lorien-cand-b/building/flet-2.jpg	016ab7b8d61108772c88bfe7154222c71acb0d2b8f5c29ed4b04b17b23e1851f	docs/images/assets/lorien-cand-b/building/flet-2.prompt.txt	grok	2		unread
flet	lorien	sprite	docs/images/assets/lorien/sprite/flet.jpg	9fa6343292394ea229f419eb29436bda3243763d2a961aee76867b97a99cfa16	docs/images/assets/lorien/sprite/flet.prompt.txt	grok	1		unread
canopy-mid	lorien	backdrop	docs/images/assets/lorien/backdrop/canopy-mid.jpg	5878d8096de7b7693089df86d16ce6f123126b2044a09f1820dd558a165c0c73	docs/images/assets/lorien/backdrop/canopy-mid.prompt.txt	grok	1		unread
branches-near	lorien	backdrop	docs/images/assets/lorien/backdrop/branches-near.jpg	588683434406dd683db02a50dad17ba0a2f9ec3e4f0f439def664e70aa7454c2	docs/images/assets/lorien/backdrop/branches-near.prompt.txt	grok	1		unread
trunks-far	lorien	backdrop	docs/images/assets/lorien/backdrop/trunks-far.jpg	1cac1eb3ac9e69d9378145d76d75a28b7ccb96401aa69acf508ddc8593de2522	docs/images/assets/lorien/backdrop/trunks-far.prompt.txt	grok	1		unread
flet	lorien-cand-d	sprite	docs/images/assets/lorien-cand-d/sprite/flet.jpg	a1308a8a22849ecdc0f1b82768fb8f1688e950d8107da47fffc77d6a2678baab	docs/images/assets/lorien-cand-d/sprite/flet.prompt.txt	grok	2		unread
lantern	lorien-cand-d	sprite	docs/images/assets/lorien-cand-d/sprite/lantern.jpg	169dd6f247b93744aef333919949bd22a23f1e713335f1b12154776898c89b59	docs/images/assets/lorien-cand-d/sprite/lantern.prompt.txt	grok	2		unread
lantern	lorien	sprite	docs/images/assets/lorien/sprite/lantern.jpg	a23a53329732b4617bb0ccbd333dd886bbea63c7aa6506ae28062304179ce8d9	docs/images/assets/lorien/sprite/lantern.prompt.txt	grok	1		unread
trunks-far	lorien	backdrop	docs/images/assets/lorien/backdrop/trunks-far.jpg	1cac1eb3ac9e69d9378145d76d75a28b7ccb96401aa69acf508ddc8593de2522	docs/images/assets/lorien/backdrop/trunks-far.prompt.txt	grok	1	8 checks pass	pass
canopy-mid	lorien	backdrop	docs/images/assets/lorien/backdrop/canopy-mid.jpg	5878d8096de7b7693089df86d16ce6f123126b2044a09f1820dd558a165c0c73	docs/images/assets/lorien/backdrop/canopy-mid.prompt.txt	grok	1	8 checks pass	pass
branches-near	lorien	backdrop	docs/images/assets/lorien/backdrop/branches-near.jpg	588683434406dd683db02a50dad17ba0a2f9ec3e4f0f439def664e70aa7454c2	docs/images/assets/lorien/backdrop/branches-near.prompt.txt	grok	1	8 checks pass	pass
flet	lorien-cand-c	sprite	docs/images/assets/lorien-cand-c/sprite/flet.jpg	442e590ad70fb66609b281ea56357f019d9dc93a880ee9e06e07ca39b7f05c73	docs/images/assets/lorien-cand-c/sprite/flet.prompt.txt	grok	1		unread
near	lorien-cand-c	backdrop	docs/images/assets/lorien-cand-c/backdrop/near.jpg	fa6806e515ba04a7236c9135c58d05e772868b2fb2cac045b9ac9f70e123eb87	docs/images/assets/lorien-cand-c/backdrop/near.prompt.txt	grok	1		unread
far	lorien-cand-c	backdrop	docs/images/assets/lorien-cand-c/backdrop/far.jpg	01a5228c679929035e89456132322f1ee3b68e239e7a0e59bf658fdf29fa63e3	docs/images/assets/lorien-cand-c/backdrop/far.prompt.txt	grok	1		unread
mid	lorien-cand-c	backdrop	docs/images/assets/lorien-cand-c/backdrop/mid.jpg	ef6343526b9a6eef8192bf32ed0620adf3bdd5a7cd6548e2721d2835ae81985b	docs/images/assets/lorien-cand-c/backdrop/mid.prompt.txt	grok	1		unread
lantern	lorien-cand-c	sprite	docs/images/assets/lorien-cand-c/sprite/lantern.jpg	d8acfe01faa1b3141829fa0a00873439622e7936279940a41204dea72141d6f2	docs/images/assets/lorien-cand-c/sprite/lantern.prompt.txt	grok	1		unread
flet	lorien	sprite	docs/images/assets/lorien/sprite/flet.jpg	9fa6343292394ea229f419eb29436bda3243763d2a961aee76867b97a99cfa16	docs/images/assets/lorien/sprite/flet.prompt.txt	grok	1	9 checks pass	pass
lantern	lorien	sprite	docs/images/assets/lorien/sprite/lantern.jpg	a23a53329732b4617bb0ccbd333dd886bbea63c7aa6506ae28062304179ce8d9	docs/images/assets/lorien/sprite/lantern.prompt.txt	grok	1	8 checks pass	pass
wood-lit	starcraft-cand-d	building	docs/images/assets/starcraft-cand-d/building/wood-lit.jpg	f54b317e7616d569d6f855dae27959acb907bf46144176ff4d96e785fb1dfeb4	docs/images/assets/starcraft-cand-d/building/wood-lit.prompt.txt	grok	1		unread
ground	starcraft-cand-d	tile	docs/images/assets/starcraft-cand-d/tile/ground.jpg	9fd1d52a0f423b7c5dacd93050608b5693150921b60e3de89f39b3173ad3bcd0	docs/images/assets/starcraft-cand-d/tile/ground.prompt.txt	grok	1		unread
pad	starcraft-cand-d	tile	docs/images/assets/starcraft-cand-d/tile/pad.jpg	4dead6717a8537b4004f03b1167a6fb283561e48d93512b3a23070d5841e2bbf	docs/images/assets/starcraft-cand-d/tile/pad.prompt.txt	grok	1		unread
steel-dark	starcraft-cand-d	building	docs/images/assets/starcraft-cand-d/building/steel-dark.jpg	d05bda4b2b0423ab9a376dc8175e7d2a9d8712eddae761c732bcbd9c5ae2cd5b	docs/images/assets/starcraft-cand-d/building/steel-dark.prompt.txt	grok	1		unread
sand	starcraft-cand-c	tile	docs/images/assets/starcraft-cand-c/tile/sand.jpg	406f565eaf7847b5c30de5897a39bdeb5b2caf476627793b6632f7e533c78060	docs/images/assets/starcraft-cand-c/tile/sand.prompt.txt	grok	1		unread
wood	starcraft-cand-c	building	docs/images/assets/starcraft-cand-c/building/wood.jpg	cd35a0c8e1bfb556f0b9350ec11e59b8156e608c3f4642af6901abe2b545506c	docs/images/assets/starcraft-cand-c/building/wood.prompt.txt	grok	1		unread
steel	starcraft-cand-c	building	docs/images/assets/starcraft-cand-c/building/steel.jpg	0ce7db1d1afe4b32ff153aa12f2e3f1964a5a53fc41ec2b1fd08188aa435badd	docs/images/assets/starcraft-cand-c/building/steel.prompt.txt	grok	1		unread
pad	starcraft-cand-c	tile	docs/images/assets/starcraft-cand-c/tile/pad.jpg	e5a6c2ae35458fb49168cd5be45ac78ac4dc45280edee92ff164c3dd3cdd1b6f	docs/images/assets/starcraft-cand-c/tile/pad.prompt.txt	grok	1		unread
a-vault	starcraft	building	docs/images/assets/starcraft/building/a-vault.jpg	24590dcb9c9c4b63641681c0479c60a4c7d448edf147adc0e63b62fccec9fd32	docs/images/assets/starcraft/building/a-vault.prompt.txt	grok	1		unread
a-hut	starcraft	building	docs/images/assets/starcraft/building/a-hut.jpg	d0db40107af2d051030b55a94a2e7c7ec187260e5e1c43dcb2b7c574f015ca22	docs/images/assets/starcraft/building/a-hut.prompt.txt	grok	1		unread
a-ground	starcraft	backdrop	docs/images/assets/starcraft/backdrop/a-ground.jpg	490ffc708d885372ed4bf03a6be8c699793c07512a49615cc5db42066254be45	docs/images/assets/starcraft/backdrop/a-ground.prompt.txt	grok	1		unread
a-ground	starcraft	backdrop	docs/images/assets/starcraft/backdrop/a-ground.jpg	490ffc708d885372ed4bf03a6be8c699793c07512a49615cc5db42066254be45	docs/images/assets/starcraft/backdrop/a-ground.prompt.txt	grok	1	5 checks pass	pass
a-hut	starcraft	building	docs/images/assets/starcraft/building/a-hut.jpg	d0db40107af2d051030b55a94a2e7c7ec187260e5e1c43dcb2b7c574f015ca22	docs/images/assets/starcraft/building/a-hut.prompt.txt	grok	1	9 checks pass	pass
a-vault	starcraft	building	docs/images/assets/starcraft/building/a-vault.jpg	24590dcb9c9c4b63641681c0479c60a4c7d448edf147adc0e63b62fccec9fd32	docs/images/assets/starcraft/building/a-vault.prompt.txt	grok	1	9 checks pass	pass
timber-depot	starcraft-cand-b	building	docs/images/assets/starcraft-cand-b/building/timber-depot.png	8214fce42785ee2119d23457147ff47d9528dd8e9239e0672564cb8822ee6da5		grok	1		unread
steel-depot	starcraft-cand-b	building	docs/images/assets/starcraft-cand-b/building/steel-depot.png	5ccfb68ba5d6be70d556f10baf44c4796f9874064de07015df0db47764ba5d66		grok	1		unread
